"MonitoringLocationIdentifier","ActivityStartDate","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationName","MonitoringLocationTypeName","LatitudeMeasure","LongitudeMeasure","Month","Year","ResultStatusIdentifier","DO_mgL","DOC_mgL","NH3.d_mgL","NO3.d_mgL","CO3.t_mgL","DIC_mgL","NH3.t_mgL","NO3.t_mgL","P_NA","TN_mgL","CO3.d_mgL","MixedN.t_mgL","NO23_mgL","NO3_mgL","TKN.t_mgL","TP_mgL","TDP_mgL","TKN.d_mgL","MixedN.d_mgL","NO2.d_mgL","PO4.d_mgL","DON_mgL","TON_mgL","NO23.t_mgL","TDN_mgL","TOC_mgL","Chla_uncorrected_ugL","NO2.t_mgL","BOD_mgL","Chla_ugL","PO4.t_mgL","orig.units","Flow.cfs","SiteType","OBJECTID_1","FID_UL_sub","OBJECTID","TARGET_FID","Type","wsa_sqkm","WS_Name","Monitored_","Shape_Leng","Shape_Area","geometry","Backwater","Flow.USGS.cfs","load.TN_kgd","load.TDN_kgd","load.TP_kgd","load.TDP_kgd","load.TOC_kgd","load.DOC_kgd"
"WFWQC_UT-4996100",2015-12-15,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,12,2015,"Accepted",11.74,NA,NA,NA,NA,NA,0.02,1.8,NA,NA,NA,NA,NA,NA,0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA,NA,"m3.sec",14.832174,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",17.5,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2016-01-13,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,1,2016,"Accepted",12.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,"m3.sec",16.951056,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",16.7,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2016-02-17,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,2,2016,"Accepted",10.99,NA,NA,NA,NA,NA,0.024,1.2,NA,NA,NA,NA,NA,NA,NA,0.087,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,"m3.sec",21.18882,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",20.4,NA,NA,4.51007682923336,0.57023959909847,NA,NA
"WFWQC_UT-4996100",2016-03-10,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,3,2016,"Accepted",NA,NA,NA,NA,NA,NA,0.125,1.3,NA,NA,NA,NA,NA,NA,0.696,0.109,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,NA,NA,0.078,NA,25.7,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",25.7,NA,NA,6.853580798976,2.640829298688,NA,NA
"WFWQC_UT-4996100",2016-03-15,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,3,2016,"Accepted",3.69,NA,NA,NA,NA,NA,0.049,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.097,NA,NA,NA,"m3.sec",24.013996,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",27.2,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2016-04-12,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,4,2016,"Accepted",10.22,NA,NA,NA,NA,NA,0.029,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,"m3.sec",21.541967,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",23.1,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2016-05-17,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,5,2016,"Accepted",8.95,NA,NA,NA,NA,NA,0.075,0.3,NA,NA,NA,NA,NA,NA,0.509,0.037,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035,NA,NA,0.022,"m3.sec",105.590953,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",95.1,NA,NA,9.55842528003997,6.97506709624538,NA,NA
"WFWQC_UT-4996100",2016-06-16,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,6,2016,"Accepted",8.511301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",37.1,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2016-07-06,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,7,2016,"Accepted",6.752897,NA,NA,NA,NA,NA,0.112,0.4,NA,NA,NA,NA,NA,NA,NA,0.022,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023,NA,NA,0.014,NA,9.7,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",9.7,NA,NA,0.522098362368,0.545830106112,NA,NA
"WFWQC_UT-4996100",2016-08-18,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,8,2016,"Accepted",NA,NA,NA,NA,NA,NA,0.03,6.7,NA,9.49,NA,NA,NA,NA,NA,0.977,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098,NA,NA,0.839,NA,14.5,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",14.5,336.6604740096,NA,34.65935543808,29.01878479872,NA,NA
"WFWQC_UT-4996100",2016-08-30,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,8,2016,"Accepted",7.77347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",14.479027,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",12.4,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2016-08-31,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,8,2016,"Accepted",NA,NA,NA,NA,NA,NA,0.019,0.5,NA,1.7,NA,NA,NA,NA,1.09,0.039,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",9.45,39.3041714688,NA,0.901683933696,1.086644740608,NA,NA
"WFWQC_UT-4996100",2016-09-13,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,9,2016,"Accepted",7.971278,NA,NA,NA,NA,NA,1.66,0.4,NA,1.02,NA,NA,NA,NA,0.658,0.036,0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,0.028,"m3.sec",24.367143,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",19.2,60.8082772493187,NA,2.14617449115242,1.72886278453945,NA,NA
"WFWQC_UT-4996100",2016-10-11,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,10,2016,"Accepted",7.958698,NA,NA,NA,NA,NA,0.046,1.9,NA,2.58,NA,NA,NA,NA,NA,0.017,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,0.01,"m3.sec",3.3548965,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",5.85,21.176625111975,NA,0.139535901900611,0.24623982688343,NA,NA
"WFWQC_UT-4996100",2016-10-20,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,10,2016,"Accepted",7.302319,NA,NA,NA,NA,NA,0.263,1.2,NA,7.89,NA,NA,NA,NA,4.99,0.28,0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035,NA,NA,0.268,NA,8.28,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",8.28,159.832560144384,NA,5.672131411968,5.3480096169984,NA,NA
"WFWQC_UT-4996100",2016-11-09,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,11,2016,"Accepted",9.951802,NA,NA,NA,NA,NA,0.196,1,NA,1.99,NA,NA,NA,NA,0.43,0.024,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008,NA,NA,NA,"m3.sec",19.069938,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",20.2,92.8453747259419,NA,1.11974321277518,0.606527573586555,NA,NA
"WFWQC_UT-4996100",2016-12-21,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,12,2016,"Accepted",11.39027,NA,NA,NA,NA,NA,0.031,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",20.129379,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",23.9,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2017-01-25,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,1,2017,"Accepted",12.80166,NA,NA,NA,NA,NA,0.02,1.1,NA,1.93,NA,NA,NA,NA,0.521,NA,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",23.6255343,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",27,111.557009570905,NA,NA,1.50284054344224,NA,NA
"WFWQC_UT-4996100",2017-02-16,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,2,2017,"Accepted",10.16421,NA,NA,NA,NA,NA,0.028,0.6,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,"m3.sec",71.4769528,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",71.3,199.355763844825,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2017-03-15,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,3,2017,"Accepted",10.75259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",230.5696763,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",187,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2017-04-10,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,4,2017,"Accepted",11.05408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",202.8476368,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",195,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2017-06-15,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,6,2017,"Accepted",9.11335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",67.5570211,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",60,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2017-07-11,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,7,2017,"Accepted",8.480614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",13.066439,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",18.1,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2017-08-15,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,8,2017,"Accepted",9.653457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",14.5849711,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",25,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2017-09-13,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,9,2017,"Accepted",8.475858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",15.0087475,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",22.3,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2017-10-18,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,10,2017,"Accepted",9.482595,NA,NA,NA,NA,NA,0.02,0.7,NA,1.5,NA,NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,16.7,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",16.7,61.286616576,NA,NA,1.266590075904,NA,NA
"WFWQC_UT-4996100",2017-11-14,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,11,2017,"Accepted",10.01739,NA,NA,NA,NA,NA,0.01,0.7,NA,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,"m3.sec",29.0286834,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",32.1,90.9065600890071,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2017-12-13,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,12,2017,"Accepted",11.94983,NA,NA,NA,NA,NA,NA,1.55,NA,2.7,NA,NA,NA,NA,1.19,NA,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,"m3.sec",23.8021078,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",29.9,157.230609460515,NA,NA,1.6305396536646,NA,NA
"WFWQC_UT-4996100",2018-01-10,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,1,2018,"Accepted",9.824423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",40.0115551,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",31.7,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-02-14,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,2,2018,"Accepted",11.9454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",24.4377724,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",28.4,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-03-07,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,3,2018,"Accepted",13.47016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",22.4601492,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",26.3,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-04-11,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,4,2018,"Accepted",11.46925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",29.6996627,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",34.4,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-05-16,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,5,2018,"Accepted",10.66451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",83.6252096,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",96.3,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-06-13,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,6,2018,"Accepted",10.09691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",39.3052611,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",34.9,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-07-18,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,7,2018,"Accepted",8.549479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",16.1035032,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",16.8,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-08-15,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,8,2018,"Accepted",7.488246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",14.6909152,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",14.7,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-09-13,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,9,2018,"Accepted",7.78883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",13.1370684,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",13.5,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-10-09,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,10,2018,"Accepted",8.336923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",1.5538468,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",4.69,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-11-13,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,11,2018,"Accepted",11.63638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",23.0604991,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",20.6,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2018-12-12,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,12,2018,"Accepted",12.45149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",26.3094515,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",25.8,NA,NA,NA,NA,NA,NA
"WFWQC_UT-4996100",2019-01-15,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,1,2019,"Accepted",13.22951,NA,NA,NA,NA,NA,0.017,1.38,NA,NA,NA,NA,NA,NA,0,0.002,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,0.009,"m3.sec",10.59441,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",24.7,NA,NA,0.0518399635544064,4.53599681101056,NA,NA
"WFWQC_UT-4996100",2019-02-12,"WFWQC_UT","Wasatch Front Water Quality Council Utah (Volunteer)","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,2,2019,"Accepted",13.1912,NA,NA,NA,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,0.57,NA,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m3.sec",8.122381,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",17.6,NA,NA,NA,0.556415608817295,NA,NA
